user_id,outstanding,credit_limit,bill,total_cash_usage,total_retail_usage,remaining_bill
8684,506148,7.00E+06,497303,0,0,474278
8685,5700358,2.30E+07,5482748,0,95650,0
8686,1311866,9.00E+06,1226224,0,1108900,1583999
8687,6388372,8.00E+06,7511842,0,0,6321929
8688,1214171,5.00E+06,360600,0,0,1163443
8689,3933046,8.00E+06,614448,0,0,0
8690,27836000,2.80E+07,752273,0,30853684,31520568
8691,963269,3.00E+06,877411,0,3437,955331
8692,26323,5.00E+06,24848,0,0,43181
8693,2758165,1.00E+07,581300,0,1938331,0
8694,37343058,4.60E+07,12747700,0,980000,0
8695,75641272,8.90E+07,73899475,0,5107248,83596048
8696,10988106,8.00E+07,10217817,0,6831982,0
8697,2526407,3.00E+06,357489,0,1560175,2546739
8698,4404847,4.00E+06,4434217,0,0,4397146
8699,100567963,9.20E+07,1.01E+08,0,1592000,95216132
8700,3032816,5.00E+06,3.00E+06,0,0,3.00E+06
8701,19468737,9.20E+07,18170999,0,898100,19140623
8702,6225462,6.00E+06,5671403,2400000,154091,6196316
8703,4677124,5.00E+06,4688043,0,1497000,4694959
8704,1410800,9.00E+06,1393596,0,1385657,0
8705,4648109,5.00E+06,2567851,0,0,2504105
8706,26604730,4.80E+07,8654674,0,24535,9939525
8707,3948873,5.10E+07,3760859,0,0,3861359
8708,171913,3.00E+06,98728,0,48426,0
8709,9506590,8.00E+06,9501072,0,0,9497643
8710,30293,6.20E+07,56000,,0,32513
8711,2585159,6.00E+06,130603,0,0,0
8712,3192593,5.00E+06,3159681,0,26525,3203875
8713,16949547,6.60E+07,11579405,0,4788080,15475284
8714,5225681,5.00E+06,6070013,0,20000,5192904
8715,41168,3.00E+06,44320,0,9500,0
8716,18214738,2.00E+07,18213184,0,0,17754274
8717,3785309,1.20E+07,2942246,0,21600,3754659
8718,3394521,3.00E+06,3577313,1.00E+05,289680,3363168
8719,32951693,2.90E+07,20554532,0,7.00E+05,30752416
8720,6184955,1.30E+07,6048732,0,25620,6163240
8721,17516984,1.70E+07,13891720,0,4918000,1.30E+07
8722,3048000,3.00E+06,3578982,0,0,3130314
8723,6780219,6.00E+06,6785648,0,822934,6847145
8724,46939301,5.10E+07,4.50E+07,0,1670404,4.70E+07
8725,7552895,7.00E+06,6813250,0,722100,7482524
8726,3931729,5.00E+06,1170047,0,0,4015066
8727,7288298,2.00E+07,803948,0,7699000,0
8728,3398517,3.00E+06,3383850,0,0,3412145
8729,5677977,1.00E+07,5.00E+06,0,0,0
8730,1104283,3.00E+06,798370,0,607732,0
8731,14491480,1.30E+07,1.20E+07,0,9750,12103745
8732,5072581,7.00E+06,852122,0,3979656,0
8733,991335,3.30E+07,935213,0,95650,936255
8734,798489,3.00E+06,395000,0,367997,0
8735,1910871,9.00E+06,1311120,0,0,340114
8736,551186,7.00E+06,186000,0,0,0
8737,3932554,3.00E+06,3879396,0,15695,3982888
8738,18562786,2.70E+07,16415344,0,6246431,18492534
8739,7055761,6.00E+06,6102302,0,1163525,7.00E+06
8740,22406750,2.00E+07,7659334,4500000,349900,5736985
8741,5015502,5.00E+06,4860270,0,639000,5022838
8742,4827850,5.00E+06,4825172,0,0,4871233
8743,561394,5.00E+06,298829,0,326380,0
8744,3569272,9.00E+06,1159350,0,0,1318463
8745,2851488,3.00E+06,980747,0,0,1196066
8746,36596144,7.70E+07,3236218,0,5923153,0
8747,2366113,6.00E+06,2366004,0,483558,1063744
8748,5352909,7.00E+06,1897658,0,2858691,0
8749,30433897,5.80E+07,13160102,0,3402550,25110967
8750,62542,8.30E+07,48590,0,225,0
8751,11413264,1.00E+07,7520673,0,3842187,1.10E+07
8752,5095727,5.00E+06,4951249,0,759170,5066581
8753,22393185,2.00E+07,22371069,0,1888000,20912597
8754,9834164,2.00E+07,11333432,0,115000,8284062
8755,5062251,5.00E+06,646383,0,690600,5063041
8756,8604346,1.00E+07,8409319,0,33562,8574725
8757,2919897,5.00E+06,2274694,2.00E+06,68200,2574147
8758,25309534,1.30E+07,24932323,0,0,2.50E+07
8759,8426850,9.00E+06,8752860,0,0,8403239
8760,7165989,2.60E+07,1537975,0,4840057,2303552
8761,17685963,1.00E+08,16577624,0,6156864,17628421
8762,5331248,5.00E+06,354080,0,0,5231887
8763,21421929,3.00E+07,8651314,0,4262900,0
8764,23282937,2.20E+07,21379729,0,242000,20343449
8765,3310302,3.00E+06,3217387,0,0,3313909
8766,4020563,5.00E+06,2631430,0,515458,3789732
8767,319506,5.00E+06,1.00E+05,0,138000,0
8768,7160082,6.00E+06,3974143,0,2767696,4174603
8769,26153802,2.80E+07,2.10E+07,0,7.00E+05,25746955
8770,6700132,7.00E+06,5213626,0,0,5614267
8771,12737231,2.00E+07,6696922,0,3960495,12281286
8772,172017311,1.50E+08,1.32E+08,0,9.00E+06,1.61E+08
8773,2769785,5.00E+06,1696667,0,1276032,0
8774,16499530,1.80E+07,1588133,0,5890551,0
8775,6158831,6.00E+06,5846333,0,53288,6.00E+06
8776,9968214,1.00E+07,9793742,0,0,9943742
8777,5404493,1.30E+07,2283315,0,2.00E+06,0
8778,21641021,2.00E+07,4384457,0,9.00E+05,18382046
8779,610275,5.00E+06,116525,0,517856,0
8780,1393419,3.00E+06,1030134,0,150000,1379049
8781,11740459,2.80E+07,3645372,0,3.00E+05,3806203
8782,1105851,8.00E+06,1.00E+06,0,249900,0
8783,771415,9.00E+06,772335,0,0,788260
8784,3471991,3.00E+06,2580321,0,785448,3336220
8785,3024825,6.00E+06,542722,0,2366760,0
8786,447679,6.00E+06,426701,0,185000,439210
8787,9780823,1.20E+07,9792916,0,0,9692509
8788,52778484,5.20E+07,6758864,2.00E+06,40119267,0
8789,230138,3.00E+06,215164,0,94535,224273
8790,1457556,3.00E+06,1413209,0,0,1456756
8791,19592888,4.10E+07,3532880,0,87340,0
8792,1751737,5.00E+06,267037,0,1451741,0
8793,1415195,1.00E+07,958804,0,481868,1630982
8794,919107,5.00E+06,860176,0,0,0
8795,2200487,5.00E+06,409699,0,234340,0
8796,5963133,4.60E+07,1402154,0,48295,0
8797,2801872,1.30E+07,433467,0,0,0
8798,2672939,1.00E+07,746167,0,113000,0
8799,46874472,3.00E+07,39146828,2800000,16079170,35170950
8800,9156761,8.00E+06,5948371,0,2666558,0
8801,4132774,4.00E+06,4.00E+06,0,0,4133207
8802,14778789,2.90E+07,13193170,0,2324616,1.70E+07
8803,11706399,2.00E+07,1915069,0,0,11835861
8804,5699390,5.00E+06,5542096,0,0,5631756
8805,6898086,7.00E+06,4987281,0,150000,6629774
8806,58475605,5.50E+07,16123025,0,0,6.00E+07
8807,8506015,8.00E+06,8205962,0,8402962,0
8808,7022170,8.00E+06,7923950,0,282000,7078399
8809,1272500,3.00E+06,428388,0,0,0
8810,7331608,2.00E+07,7093804,0,2942290,0
8811,4275432,2.00E+07,691397,0,0,3027224
8812,1783339,7.00E+06,979638,0,7093,1015602
8813,4743642,7.00E+06,5669470,0,279498,4546997
8814,4726862,5.00E+06,4589689,0,16000,4810104
8815,5252317,7.00E+06,4.00E+06,0,1779222,0
8816,13308895,9.50E+07,15365297,0,0,13365297
8817,62098246,6.60E+07,62335517,0,0,63817410
8818,2885202,9.50E+07,2501182,0,937464,2420788
8819,2282916,5.00E+06,208250,0,524000,0
8820,15495506,1.11E+08,8164415,0,6900000,0
8821,16825320,1.90E+07,15793495,0,16500,16377192
8822,4501065,4.00E+06,4490954,0,0,4372878
8823,5400592,5.00E+06,5202235,0,0,5402327
8824,3533012,4.00E+06,4176793,0,0,3711735
8825,31902677,3.00E+07,9573461,0,0,35526832
8826,2645079,6.00E+06,1486229,0,1319660,0
8827,11474871,1.30E+07,11474871,0,3235780,13609167
8828,4054480,1.00E+07,1680126,0,0,2726268
8829,237765,7.00E+06,264110,0,0,0
8830,701713,5.00E+06,703000,0,585490,0
8831,21266824,2.00E+07,21184424,0,3500000,21485337
8832,13388635,1.50E+07,12545502,0,10078950,0
8833,3682477,3.00E+06,3679173,0,0,3577939
8834,2504863,2.30E+07,1894403,0,558000,0
8835,5186659,5.00E+06,4104404,0,952646,5228834
8836,1098057,3.00E+06,50000,0,1699000,0
8837,17335584,1.60E+07,14256644,0,13367000,0
8838,140653,7.00E+06,99963,0,0,0
8839,52507344,6.60E+07,10066727,0,26159722,48669663
8840,10257596,9.00E+06,10137701,0,2159150,1.00E+07
8841,976224,7.00E+06,932134,0,3718,0
8842,17246288,7.00E+07,7036277,0,3210365,0
8843,6110365,5.00E+06,5982124,0,0,5971955
8844,4661745,4.00E+06,4433717,0,0,4605398
8845,3320996,5.00E+06,423463,0,0,3388789
8846,185654,3.00E+06,175539,0,0,182163
8847,5671310,6.00E+06,3880007,0,3207076,0
8848,22218399,1.90E+07,14616503,0,2155305,22282386
8849,1937295,1.30E+07,654157,0,14990,0
8850,5004258,5.00E+06,3357484,0,1983800,0
8851,2045683,3.00E+06,225213,0,0,785354
8852,22834984,2.00E+07,4773869,0,245500,20477367
8853,2956367,3.00E+06,2870961,0,2771500,0
8854,3662110,5.00E+06,307825,0,1900600,1533732
8855,17839517,2.00E+07,10809701,2.00E+06,607068,18090686
8856,20573041,2.00E+07,22745505,0,0,22150057
8857,35765,5.90E+07,38684,0,59000,45460
8858,8925747,2.60E+07,7981989,0,1664289,8942687
8859,5627381,5.00E+06,2678000,0,2495875,5720923
8860,10576132,5.10E+07,5603000,0,2152839,0
8861,5755651,1.00E+07,2919030,0,1020580,6073125
8862,16381574,1.50E+07,17487019,1750000,0,1.70E+07
8863,6124784,1.00E+07,4916511,0,1517000,5219204
8864,1517312,3.00E+06,859226,0,0,1595614
8865,11140711,8.00E+06,11560122,0,40000,11130499
8866,5813348,6.00E+06,5808009,0,547874,5866778
8867,4027195,3.00E+06,3875812,0,0,4019952
8868,50917,7.00E+07,40457,0,0,51030
8869,2859230,3.00E+06,256385,0,0,2445281
8870,1305041,5.00E+06,95228,0,0,0
8871,55080,2.00E+07,51500,0,0,0
8872,75973767,7.50E+07,75068658,0,697389,78360454
8873,1185764,7.00E+06,1153698,0,1129084,215130
8874,63345,5.00E+06,86146,0,0,0
8875,11570178,1.20E+07,11474871,0,746423,11635698
8876,21371049,3.00E+07,20717141,0,1218354,15855019
8877,2169747,3.00E+06,1379525,0,418562,2093150
8878,34741,3.00E+06,43448,0,9500,48888
8879,4340575,1.00E+07,4168797,0,0,0
8880,6169240,6.00E+06,6.00E+06,0,419900,6180740
8881,1857862,1.00E+07,1131325,0,829248,0
8882,5603019,6.00E+06,1179209,0,0,5608275
8883,10549114,2.50E+07,9.00E+06,0,766745,10785986
8884,2129421,7.00E+06,1909604,0,0,2019533
8885,3115238,3.00E+06,2927187,0,216116,3121732
8886,3769008,5.00E+06,3371634,0,565101,3770553
8887,6903403,1.20E+07,6516714,0,1135000,0
8888,2498615,3.00E+06,1544531,0,105000,360165
8889,5159523,5.00E+06,5014092,0,20047,5164092
8890,5275959,3.00E+06,4747586,0,1105928,5197645
8891,20213955,2.00E+07,17451461,0,3930500,20762729
8892,14392099,1.90E+07,14281174,0,1810000,14569934
8893,15348259,1.50E+07,11147972,0,2518170,0
8894,2326621,3.00E+06,1090325,0,56656,1498562
8895,237090,6.00E+06,112994,0,0,0
8896,4654920,4.00E+06,4284670,0,473448,4724856
8897,48725090,4.30E+07,45704754,0,0,0
8898,6032004,8.00E+06,1643318,0,213000,6133668
8899,3590458,6.00E+06,3545934,0,0,0
8900,535752,1.60E+07,218869,0,586100,0
8901,2137602,8.00E+06,1140354,0,977001,2118605
8902,16769668,1.80E+07,12442752,0,596400,18090686
8903,4523464,7.00E+06,4523492,0,0,0
8904,809546,3.00E+07,764989,0,0,0
8905,2037592,1.00E+07,357330,0,0,0
8906,106334,6.80E+07,66634,0,48000,0
8907,55247711,5.00E+07,55834434,0,3178778,56337859
8908,2382312,4.00E+06,723339,0,486744,1132464
8909,7757296,2.00E+07,1522480,0,34318,2271648
8910,685201,8.00E+06,675179,0,680000,0
8911,4462009,4.00E+06,4240803,240000,315360,4339452
8912,6318974,5.00E+06,6202736,0,0,6203174
8913,3123524,3.00E+06,3031225,0,399400,3122162
8914,139986,1.00E+07,100514,0,553,0
8915,83342728,1.00E+08,47356609,0,176960,14462969
8916,2577898,3.00E+06,2569892,0,845860,2580453
8917,6934380,5.80E+07,8199452,0,0,6581960
8918,2287406,1.40E+07,2230919,1.00E+06,2179400,0
8919,1845697,4.00E+06,878149,0,903200,1749468
8920,19397402,2.20E+07,6448279,0,0,19785480
8921,7226312,3.00E+07,4287071,0,1149902,0
8922,101482929,5.00E+07,97309319,0,1.00E+05,0
8923,127393768,9.80E+07,1.14E+08,0,11234049,1.31E+08
8924,286502,9.00E+06,284000,0,20879,290873
8925,12353864,8.00E+07,3097858,0,8162850,2884653
8926,6490961,7.00E+06,6926065,0,373920,6432704
8927,11266563,6.50E+07,8349905,0,2250000,0
8928,42020493,6.60E+07,3.60E+07,0,6211064,41787638
8929,51200,7.00E+06,43981,0,0,0
8930,12966000,8.00E+07,6840338,0,13355878,0
8931,1346400,9.00E+06,588128,0,671159,847217
8932,3506254,3.00E+06,2447618,0,1263416,2803556
8933,882887,3.00E+06,611875,0,0,764154
8934,5952240,7.00E+06,3618036,0,169100,5904885
8935,1394688,9.00E+06,1436228,0,111403,1416106
8936,2508512,1.20E+07,1825578,0,1357000,0
8937,4488672,7.00E+06,3986979,0,138999,0
8938,1526133,1.70E+07,968437,0,481868,1508687
8939,30682605,8.00E+07,31801181,0,4074077,32703950
8940,5778535,5.00E+06,5769235,0,5315685,5769235
8941,1282677,2.70E+07,202467,0,1111655,0
8942,2227060,5.00E+06,1721103,6.00E+05,942630,0
8943,5864062,6.00E+06,5665945,0,0,5924405
8944,31660,2.00E+07,42107,0,0,0
8945,15099864,5.90E+07,14926158,0,0,0
8946,3872532,3.00E+06,1868429,0,5.00E+05,0
8947,1670946,3.00E+06,1040316,0,0,1919883
8948,30553111,3.00E+07,30869060,0,0,2.90E+07
8949,3589673,5.00E+06,3599491,0,0,3682624
8950,61483278,6.40E+07,7750217,0,2782900,62470128
8951,90427130,7.90E+07,86403948,0,0,40666662
8952,4950865,3.00E+06,5.00E+06,0,16000,5028229
8953,863328,8.70E+07,201740,0,310003,0
8954,12293981,2.30E+07,6542062,0,0,9292958
8955,16576546,2.00E+07,15814437,0,9079028,1.70E+07
8956,4326384,4.00E+06,4208646,0,264344,4386423
8957,6196316,5.70E+07,3695173,1550000,8762,6327347
8958,1124137,1.20E+07,815182,0,463448,0
8959,39222,9.00E+06,44881,0,0,36158
8960,41273390,6.70E+07,4624925,0,341081,36411670
8961,15838360,9.50E+07,16110331,0,0,15477906
8962,579286,3.00E+06,580000,0,0,594180
8963,4817373,7.00E+06,4697377,0,16000,4869048
8964,3136095,3.00E+06,2548091,0,1946300,3807747
8965,2896583,3.00E+06,93930,0,2777860,0
8966,1718837,2.10E+07,1665130,0,53802,1826611
8967,4058994,5.90E+07,2069471,0,3500000,4485946
8968,8621999,2.00E+07,4457003,0,2617119,6958909
8969,5808009,5.00E+06,4028534,0,1826933,5788271
8970,3476134,5.00E+06,2956507,0,410869,0
8971,26305,4.00E+06,42970,0,9500,45220
8972,60354,2.00E+07,28490,0,0,45460
8973,9954168,1.00E+07,6627289,0,2524516,6975608
8974,371508,7.00E+06,342729,0,0,350047
8975,5044851,5.00E+06,5038632,0,273085,5372536
8976,32513,5.00E+06,26192,,0,33054
8977,7545518,7.00E+06,6993819,0,918200,7472918
8978,6402310,5.00E+06,6259377,0,0,6375155
8979,8898349,2.50E+07,7753823,0,1664289,0
8980,1026706,4.00E+06,477378,0,1010500,0
8981,1403448,3.00E+06,1103235,0,891598,0
8982,12075603,4.50E+07,2336048,0,11920000,5331250
8983,6803503,1.90E+07,5255454,0,2745443,6209204
8984,1954189,3.00E+06,1884207,0,158000,1726226
8985,3378918,3.00E+06,3376599,0,1010515,3401420
8986,2165863,7.00E+06,2178439,0,0,2164852
8987,139410750,1.35E+08,79094302,0,0,1.40E+08
8988,2274092,3.00E+06,525667,0,530250,712175
8989,6074072,2.60E+07,2772210,0,3646752,3959063
8990,12166771,1.50E+07,1.20E+07,0,725307,12075603
8991,1781415,2.50E+07,1443339,0,1522000,1943429
8992,19772011,1.80E+07,17837137,0,324000,17828213
8993,7430370,7.00E+06,2832761,0,1295080,4708944
8994,1700506,3.00E+06,1144009,0,275786,1557436
8995,22197971,2.90E+07,8407601,0,6844645,0
8996,5313605,5.00E+06,1057926,0,2321200,5331202
8997,138401029,1.30E+08,1.44E+08,0,0,1.41E+08
8998,1872864,3.00E+06,297120,0,281120,0
8999,41648,1.30E+07,52000,0,31000,51371
9000,5195037,6.00E+06,1322263,0,0,5136534
9001,8823264,7.00E+06,9833991,0,1303736,8289255
9002,38827413,1.26E+08,33640966,0,5591574,37113864
9003,2574252,8.00E+07,2255945,0,362281,0
9004,41567146,6.20E+07,42219683,0,580000,41239057
9005,11120216,4.50E+07,170333,0,22761050,0
9006,9374976,2.00E+07,510736,0,5028720,0
9007,18191477,3.00E+07,16391965,0,1824375,16631563
9008,37359,5.00E+06,31450,0,0,37478
9009,27377448,8.00E+07,14669100,0,1500000,1.80E+07
9010,5213972,4.00E+06,598833,0,655500,3536299
9011,4489057,6.00E+06,2558110,0,3500000,0
9012,3446361,1.90E+07,5.00E+05,0,0,0
9013,6586713,1.00E+07,6948491,0,553800,6613720
9014,76563,8.00E+06,57535,0,0,49560
9015,22995027,2.20E+07,7266878,0,0,17259420
9016,80988,7.00E+06,71137,0,0,0
9017,5033265,7.00E+06,5353896,0,0,4546997
9018,45247763,5.70E+07,29572899,0,4090100,35730857
9019,60420,5.50E+07,41914,0,0,36089
9020,19300103,4.10E+07,19336519,0,0,18269885
9021,6751289,6.00E+06,6470657,4.00E+05,1554482,6847842
9022,4851081,1.00E+07,4845923,0,0,4687985
9023,5061462,4.60E+07,571150,0,0,1388113
9024,11389044,1.00E+07,4700649,0,2189261,0
9025,27388420,3.00E+07,29748128,0,0,27182965
9026,166380,7.00E+06,88836,0,48413,0
9027,13692887,2.10E+07,381000,0,22568151,0
9028,114254413,1.00E+08,45076770,0,1665974,1.12E+08
9029,3704460,6.00E+06,3726594,0,707923,3724588
9030,514531,8.00E+06,497587,0,0,0
9031,138616,3.00E+06,99963,0,0,87661
9032,10655369,1.00E+07,10133470,0,1103432,10700138
9033,4801676,8.00E+06,4813088,0,4779502,0
9034,61631766,6.10E+07,38686969,0,528000,48057169
9035,8743179,1.30E+07,8733864,0,614810,8727228
9036,679344,3.00E+06,430000,0,4.00E+05,0
9037,4990251,5.00E+06,4974385,0,4948500,0
9038,23228123,2.20E+07,1.30E+07,0,0,23071126
9039,5142371,5.00E+06,3240571,0,2518495,0
9040,3042993,3.00E+06,3343280,0,95200,2916934
9041,3801271,3.00E+06,3684831,0,822000,3803233
9042,1983431,5.00E+06,1939117,0,58000,1787697
9043,14380505,2.00E+07,10550972,0,80536,15435636
9044,18850706,1.80E+07,1.10E+07,0,0,12124375
9045,19012415,2.00E+07,11745516,0,6482990,16361111
9046,1334725,1.00E+07,630738,0,815200,0
9047,334750,7.00E+06,334128,0,0,348261
9048,37836845,3.80E+07,5024884,0,0,35526832
9049,21896734,2.20E+07,21424482,0,0,22197971
9050,560370,1.00E+07,207884,0,302865,0
9051,3586261,3.00E+06,3586353,750000,0,3586261
9052,3094981,3.00E+06,3.00E+06,0,0,0
9053,2680724,3.00E+06,2903001,0,0,2545753
9054,12746512,1.90E+07,11752569,0,2217130,11293751
9055,3196374,7.00E+06,3777908,0,0,3352989
9056,2449119,3.00E+06,2367565,0,0,2445192
9057,68592834,6.40E+07,69092657,0,0,67311399
9058,5691272,2.30E+07,4242885,0,778700,5527699
9059,902871,5.00E+06,935001,0,0,936255
9060,6954948,7.00E+06,6734250,0,226291,6883615
9061,3942106,1.00E+08,3672362,0,2820976,3865268
9062,3299084,3.00E+06,3200406,0,12000,3291366
9063,2845485,3.00E+06,1657435,4.00E+05,525595,2750772
9064,9574804,8.00E+06,6369596,0,0,10756057
9065,1184107,7.00E+06,855465,0,146900,1173444
9066,5113677,1.00E+07,2418022,0,2557685,6229063
9067,78031,4.00E+06,98630,0,0,89428
9068,3256623,7.00E+06,1455942,0,1805701,3.00E+06
9069,21478208,2.20E+07,20736262,0,1586400,0
9070,3061999,3.00E+06,1437632,0,0,2240714
9071,24185106,2.50E+07,12671121,0,0,21902256
9072,9171850,9.00E+06,10868262,0,597835,9465342
9073,4583528,4.00E+06,1522067,1150000,1167470,3748425
9074,3336220,3.00E+06,3331128,0,0,3331128
9075,45992694,7.20E+07,59159046,0,0,46627679
9076,55994517,7.00E+07,48855373,0,3.30E+07,54768947
9077,35355554,3.40E+07,35696720,0,2.70E+07,0
9078,4871233,5.00E+06,4542918,0,399400,4919113
9079,5747071,5.00E+06,530210,0,4222799,5742983
9080,19397402,1.90E+07,19323507,0,2025600,19268956
9081,500885,5.50E+07,570000,0,1963,0
9082,101880,8.00E+06,60113,0,36000,37863
9083,5502797,8.00E+06,1975564,0,1500430,0
9084,34805,5.00E+06,52518,0,9529,86705
9085,9695798,1.00E+07,2937118,0,9492330,9419757
9086,3267462,3.00E+06,3243031,0,0,3273621
9087,46404504,4.50E+07,42311045,0,0,45654915
9088,2316350,3.00E+06,3239830,0,12000,2288782
9089,5256936,5.00E+06,5253859,0,1341700,5195037
9090,142401,6.10E+07,120304,0,14365,102336
9091,50174,4.00E+06,42637,0,0,0
9092,205403,3.60E+07,231463,0,837,202690
9093,22726399,2.00E+07,20208542,0,0,22197971
9094,2639458,3.00E+06,2635066,0,0,2667298
9095,253750,8.00E+06,75549,0,1060,0
9096,798058574,5.00E+08,3.82E+08,28840572,2.85E+08,2.40E+08
9097,8330276,8.00E+06,5815835,0,2597567,8258083
9098,1513149,4.00E+06,1445477,0,171000,1483318
9099,1441338,1.10E+07,48833,0,1529730,0
9100,2538751,3.00E+06,1600979,2.00E+05,483952,2355318
9101,1526133,2.00E+07,968437,0,481868,1344637
9102,4327068,4.00E+06,5108187,0,0,4761871
9103,11657046,1.30E+07,11644338,0,149000,0
9104,4591361,8.00E+06,4615014,0,0,4547753
9105,50470,5.00E+06,43076,0,0,36986
9106,21564715,2.00E+07,22361537,0,0,22442690
9107,716077,7.00E+06,359971,0,350000,411415
9108,4327068,4.00E+06,4208646,0,269998,4318070
9109,39459200,5.00E+07,39592393,0,1432000,39320233
9110,1699034,7.00E+06,1650748,0,0,1670284
9111,128175,2.60E+07,119584,0,0,0
9112,2860289,7.00E+06,2389830,3.00E+05,829930,0
9113,18603708,2.00E+07,11498782,0,3793603,12891238
9114,3672346,4.00E+06,3604849,0,0,3690386
9115,51566555,6.50E+07,47737559,1.50E+07,1.00E+05,49090025
9116,11002492,3.80E+07,2470487,0,0,10139278
9117,2870747,3.00E+06,2866185,0,0,2575156
9118,7903423,1.00E+07,7721447,0,0,7775203
9119,29209074,3.00E+07,28349082,0,1189420,29282748
9120,3415933,3.00E+06,3231648,0,765375,3411945
9121,2259058,6.00E+06,835320,0,0,0
9122,886530,3.00E+06,698090,0,347000,735308
9123,3532752,3.00E+06,3238229,0,179100,0
9124,48133956,1.35E+08,1.10E+07,0,14875000,0
9125,20879811,2.00E+07,20438745,0,269100,21574482
9126,18287122,8.00E+07,6016254,0,11887945,1.60E+07
9127,17016150,7.30E+07,13280315,0,1620915,14817829
9128,5573272,2.00E+07,5438066,0,960682,5336297
9129,25623963,2.50E+07,26456811,0,0,26121837
9130,596137,9.00E+06,596623,0,432232,0
9131,3108540,3.00E+06,3015373,0,3.00E+06,2980118
9132,35065,1.00E+07,60351,0,0,0
9133,37688,5.00E+06,33132,0,9500,52100
9134,3586405,3.00E+06,3476709,7.00E+05,0,0
9135,2403888,5.00E+06,2334837,0,90000,2383145
9136,2845272,3.00E+06,2754302,0,420640,2854836
9137,16541731,1.50E+07,15902454,0,279197,16625938
9138,7773736,5.00E+06,5184592,0,6068592,0
9139,5324025,6.00E+06,5284841,0,18000,5252381
9140,15252349,1.50E+07,15527717,0,0,15237074
9141,1539313,8.00E+06,353880,0,0,1538996
9142,469626,3.00E+06,147322,0,315000,0
9143,1395713,3.00E+06,939689,0,0,1471911
9144,3715619,3.00E+06,3606152,0,57200,3698500
9145,73877,3.00E+07,68383,0,0,84284
9146,4457042,5.00E+06,3033954,0,0,3190006
9147,14935268,2.00E+07,2710974,0,5676819,494763
9148,3335683,3.00E+06,2361006,0,12000,3336220
9149,469513,1.00E+07,501917,0,0,0
9150,5178561,5.00E+06,5018740,0,20047,5148057
9151,11242981,2.00E+07,4842923,0,8829535,9265856
